,,Stage,Wk,Game,Pts,T.Pts,P.Pts,PPM,Adj.VP,P?,0k,5k,10k,15k,20k,25k,30k,35k,40k,45k,50k,4ks,5ks,TOP3,TOP2,TOP1,1.5R2,1.75R2,2.0R2,PR Avg.,W/L,Game Start VP,Game End VP
Gen.G,Karon,Kickoff,,G19,15,5,10,3.75,,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Gen.G,Karon,Madrid,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G2,8,3,5,2.67,,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Madrid,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G6,10,4,6,3.33,,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,W,,
Gen.G,Karon,Madrid,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G11,6,3,3,3.0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Madrid,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G13,8,5,3,2.67,,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Madrid,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Madrid,,G17,13,4,9,2.6,,1,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G6,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G7,8,3,5,4.0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,W,,
Gen.G,Karon,Stage 1,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G9,4,1,3,1.33,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G11,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G13,7,4,3,3.5,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Stage 1,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G16,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G17,4,1,3,1.33,,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G18,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G19,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G20,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G21,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G22,11,3,8,5.5,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Gen.G,Karon,Stage 1,,G23,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G24,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G25,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G26,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G27,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G28,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G29,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G30,9,3,6,3.0,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G31,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G32,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G33,5,2,3,1.67,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G34,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G35,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 1,,G36,11,3,8,3.67,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,W,,
Gen.G,Karon,Stage 1,,G37,14,5,9,4.67,,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Gen.G,Karon,Stage 1,,G38,8,2,6,1.6,,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G3,10,4,6,3.33,,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,,W,,
Gen.G,Karon,Shanghai,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G5,10,3,7,3.33,,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Shanghai,,G6,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G11,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G12,6,2,4,2.0,,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Shanghai,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G16,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G17,7,2,5,3.5,,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Shanghai,,G18,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G19,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G20,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G21,5,3,2,2.5,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Shanghai,,G22,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G23,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Shanghai,,G25,13,7,6,2.6,,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Stage 2,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G3,11,2,9,3.67,,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Gen.G,Karon,Stage 2,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G6,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G11,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G16,9,3,6,3.0,,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,W,,
Gen.G,Karon,Stage 2,,G17,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G18,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G19,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G20,7,5,2,3.5,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Stage 2,,G21,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G22,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G23,9,2,7,3.0,,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G24,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G25,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G26,12,3,9,6.0,,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Gen.G,Karon,Stage 2,,G27,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G28,5,3,2,2.5,,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Karon,Stage 2,,G29,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G30,13,3,10,4.33,,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,,W,,
Gen.G,Karon,Stage 2,,G31,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G32,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Stage 2,,G33,15,4,11,3.75,,1,0,0,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,,W,,
Gen.G,Karon,Champions,,G1,9,4,5,4.5,,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,W,,
Gen.G,Karon,Champions,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G6,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G9,8,1,7,2.67,,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G11,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G16,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G17,1,0,1,0.5,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G18,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G19,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G20,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G21,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G22,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G23,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G24,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G25,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G26,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G27,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G28,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G29,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G30,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G31,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G32,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G33,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Karon,Champions,,G34,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G2,6,3,3,2.0,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Kickoff,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G6,4,1,3,1.33,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G11,7,3,4,2.33,,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Kickoff,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G13,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G14,4,2,2,1.33,,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Kickoff,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G16,7,4,3,3.5,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Kickoff,,G17,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Kickoff,,G18,6,3,3,3.0,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Kickoff,,G19,9,5,4,2.25,,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Madrid,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G2,4,3,1,1.33,,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Madrid,,G3,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G4,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G5,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G6,7,4,3,2.33,,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Madrid,,G7,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G8,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G9,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G10,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G11,7,3,4,3.5,,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Madrid,,G12,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G13,6,5,1,2.0,,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,W,,
Gen.G,Lakia,Madrid,,G14,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G15,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Madrid,,G17,10,4,6,2.0,,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Stage 1,,G1,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
Gen.G,Lakia,Stage 1,,G2,0,0,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,L,,
